culture,country,province,site,date,labNo,sample,species,substrate,mtype,sampling_event,winter,Pd1,Pd2,Pd3,Pd11,Pd12,Pd5,Pd6,Pd7,Pd9,Pd13,Pd10,Pd14,Pd21,Pd23,Pd4,Pd17,Pd19,Pd22,Sla2_Long,Sla2_Short
Gd_01388-ac,Germany,Mecklenburg Western Pomerania,Neustrelitz,10.02.2018,Gd01388,20180210_B_NBA_16,Mmyo,bat,2,2018_spring_bat,Winter17/18,221,192,264,261,142,366,208,233,396,403,239,264,267,347,386,245,271,NA,547,208
Gd_01398-aa,Germany,Mecklenburg Western Pomerania,Neustrelitz,10.02.2018,Gd01398,20180210_B_NBB_26,Mmyo,bat,2,2018_spring_bat,Winter17/18,196,196,240,261,142,360,208,224,396,NA,239,264,267,347,410,245,271,431,547,208
Gd_01398-ab,Germany,Mecklenburg Western Pomerania,Neustrelitz,10.02.2018,Gd01398,20180210_B_NBB_26,Mmyo,bat,2,2018_spring_bat,Winter17/18,196,196,240,261,142,360,208,224,396,NA,239,264,267,347,410,245,271,431,547,208
Gd_01404-ab,Germany,Mecklenburg Western Pomerania,Neustrelitz,10.02.2018,Gd01404,20180210_B_NBB_32,Mmyo,bat,2,2018_spring_bat,Winter17/18,221,192,264,261,142,NA,208,233,396,403,239,264,267,347,386,245,271,461,547,208
Gd_01412-aa,Germany,Mecklenburg Western Pomerania,Strasburg,11.02.2018,Gd01412,20180211_B_SBG_40,Mmyo,bat,2,2018_spring_bat,Winter17/18,201,180,264,261,148,NA,208,233,396,390,239,258,267,342,398,245,271,431,547,208
Gd_01534-ac,Germany,Mecklenburg Western Pomerania,Altentreptow,25.02.2018,Gd01534,20180225_B_ALT_17,Mmyo,bat,2,2018_spring_bat,Winter17/18,211,203,264,261,142,NA,208,233,411,458,260,278,267,347,404,245,271,461,547,208
Gd_01545-ac,Germany,Mecklenburg Western Pomerania,Altentreptow,25.02.2018,Gd01545,20180225_B_ALT_28,Mmyo,bat,1,2018_spring_bat,Winter17/18,262,192,264,249,142,NA,214,228,411,421,239,264,292,335,398,245,276,441,519,240
Gd_01546-aa,Germany,Mecklenburg Western Pomerania,Altentreptow,25.02.2018,Gd01546,20180225_B_ALT_29,Mmyo,bat,1,2018_spring_bat,Winter17/18,262,192,264,249,142,NA,214,228,411,421,239,264,292,335,398,245,276,441,519,240
Gd_01548-ab,Germany,Mecklenburg Western Pomerania,Altentreptow,25.02.2018,Gd01548,20180225_B_ALT_31,Mmyo,bat,2,2018_spring_bat,Winter17/18,231,180,264,249,142,NA,214,224,396,446,239,264,267,347,404,245,271,451,547,208
Gd_01548-ac,Germany,Mecklenburg Western Pomerania,Altentreptow,25.02.2018,Gd01548,20180225_B_ALT_31,Mmyo,bat,2,2018_spring_bat,Winter17/18,216,186,264,261,142,NA,202,224,411,409,239,264,267,342,410,245,276,431,547,208
Gd_01551-aa,Germany,Mecklenburg Western Pomerania,Altentreptow,25.02.2018,Gd01551,20180225_B_ALT_34,Mmyo,bat,2,2018_spring_bat,Winter17/18,221,186,264,261,142,NA,208,224,411,446,239,264,267,342,410,245,276,431,547,208
Gd_01551-ab,Germany,Mecklenburg Western Pomerania,Altentreptow,25.02.2018,Gd01551,20180225_B_ALT_34,Mmyo,bat,2,2018_spring_bat,Winter17/18,221,186,264,261,142,NA,208,224,411,446,239,264,267,342,410,245,276,431,547,208
Gd_01570-ac,Germany,Mecklenburg Western Pomerania,Wolgast,04.03.2018,Gd01570,20180304_B_WLG_1,Mmyo,bat,2,2018_spring_bat,Winter17/18,221,186,264,261,142,NA,208,224,411,446,239,271,267,342,392,245,276,431,547,208
Gd_01572-ac,Germany,Mecklenburg Western Pomerania,Wolgast,04.03.2018,Gd01572,20180304_B_WLG_3,Mmyo,bat,2,2018_spring_bat,Winter17/18,257,180,264,249,142,NA,208,224,411,446,239,271,267,335,392,245,276,431,547,208
Gd_01581-aa,Germany,Mecklenburg Western Pomerania,Wolgast,04.03.2018,Gd01581,20180304_B_WLG_12,Mmyo,bat,2,2018_spring_bat,Winter17/18,257,180,264,249,142,NA,208,224,426,428,239,271,267,335,404,245,271,441,547,208
Gd_01583-ab,Germany,Mecklenburg Western Pomerania,Wolgast,04.03.2018,Gd01583,20180304_B_WLG_14,Mmyo,bat,2,2018_spring_bat,Winter17/18,221,186,264,261,142,NA,208,224,411,446,239,271,267,342,392,245,276,431,547,208
Gd_01583-ac,Germany,Mecklenburg Western Pomerania,Wolgast,04.03.2018,Gd01583,20180304_B_WLG_14,Mmyo,bat,2,2018_spring_bat,Winter17/18,221,186,264,261,142,NA,208,224,411,446,239,271,267,342,392,245,276,431,547,208
Gd_01586-aa,Germany,Mecklenburg Western Pomerania,Wolgast,04.03.2018,Gd01586,20180304_B_WLG_17,Mmyo,bat,1,2018_spring_bat,Winter17/18,211,186,264,249,142,NA,208,224,396,440,239,264,267,342,398,245,271,431,519,240
Gd_01589-aa,Germany,Mecklenburg Western Pomerania,Wolgast,04.03.2018,Gd01589,20180304_B_WLG_20,Mmyo,bat,2,2018_spring_bat,Winter17/18,221,196,264,255,148,NA,208,224,411,421,239,264,267,335,362,245,276,441,547,208
Gd_01623-ab,Germany,Mecklenburg Western Pomerania,Richtenberg,10.03.2018,Gd01623,20180310_B_RIB_13,Mnat,bat,2,2018_spring_bat,Winter17/18,211,180,264,261,142,NA,208,224,411,458,239,264,267,342,386,245,271,431,547,208
Gd_01628-aa,Germany,Mecklenburg Western Pomerania,Bad Sülze,10.03.2018,Gd01628,20180310_B_SAN_18,Mnat,bat,2,2018_spring_bat,Winter17/18,226,186,264,249,142,NA,208,224,411,446,239,264,267,342,398,245,271,441,547,208
Gd_01638-ac,Germany,Mecklenburg Western Pomerania,Bad Sülze,10.03.2018,Gd01638,20180310_B_HAH_28,Mnat,bat,2,2018_spring_bat,Winter17/18,257,180,264,249,142,366,208,224,426,421,239,271,267,335,404,251,276,NA,547,208
Gd_02346-ae,Germany,Mecklenburg Western Pomerania,Anklam,02.02.2019,Gd02346,20190202_B_ANK3_8,Mnat,bat,1,2019_spring_bat,Winter18/19,216,186,264,249,142,NA,208,224,411,446,239,271,267,342,380,245,271,431,519,240
Gd_00261-aba,Germany,Mecklenburg Western Pomerania,Eldena,20.04.2015,Gd00261,20150420_B_ELD_34,Mmyo,bat,2,2015_spring_bat,Winter14/15,226,186,264,249,142,360,208,224,411,446,239,264,267,342,NA,245,271,431,NA,208
Gd_00264-ada,Germany,Mecklenburg Western Pomerania,Eldena,20.04.2015,Gd00264,20150420_B_ELD_37,Mmyo,bat,1,2015_spring_bat,Winter14/15,211,186,NA,249,142,372,208,224,396,440,239,235,267,342,398,245,271,431,519,240
Gd_00296-ab,Germany,Mecklenburg Western Pomerania,Eldena,02.03.2015,Gd00296,20150302_B_ELD_19,Mmyo,bat,1,2015_spring_bat,Winter14/15,216,186,264,249,142,NA,208,224,411,446,239,264,267,342,410,245,276,431,519,240
Gd_00308-ac,Germany,Mecklenburg Western Pomerania,Eldena,17.03.2015,Gd00308,20150317_B_ELD_45,Mmyo,bat,1,2015_spring_bat,Winter14/15,252,196,264,255,142,NA,208,224,411,446,242,264,267,342,410,245,276,431,519,240
Gd_00311-aa,Germany,Mecklenburg Western Pomerania,Eldena,17.03.2015,Gd00311,20150317_B_ELD_48,Mmyo,bat,1,2015_spring_bat,Winter14/15,226,186,264,249,142,NA,208,224,411,446,239,264,267,342,410,245,276,431,519,240
Gd_00311-ba,Germany,Mecklenburg Western Pomerania,Eldena,17.03.2015,Gd00311,20150317_B_ELD_48,Mmyo,bat,2,2015_spring_bat,Winter14/15,211,186,264,261,142,NA,208,233,396,446,239,264,267,347,386,245,271,461,547,208
Gd_00313-bc,Germany,Mecklenburg Western Pomerania,Eldena,17.03.2015,Gd00313,20150317_B_ELD_66,Mmyo,bat,2,2015_spring_bat,Winter14/15,221,196,264,255,148,NA,208,224,411,421,239,264,267,342,362,245,271,441,547,208
Gd_00314-ca,Germany,Mecklenburg Western Pomerania,Eldena,17.03.2015,Gd00314,20150317_B_ELD_67,Mmyo,bat,1,2015_spring_bat,Winter14/15,221,186,264,249,142,NA,208,224,411,446,239,264,267,342,410,245,276,431,519,240
Gd_00317-ba,Germany,Mecklenburg Western Pomerania,Eldena,17.03.2015,Gd00317,20150317_B_ELD_70,Mmyo,bat,2,2015_spring_bat,Winter14/15,221,196,264,255,148,NA,208,224,411,421,239,264,267,342,362,245,271,441,547,208
Gd_00320-bc,Germany,Mecklenburg Western Pomerania,Eldena,17.03.2015,Gd00320,20150317_B_ELD_74,Mmyo,bat,1,2015_spring_bat,Winter14/15,221,186,264,249,142,NA,208,224,411,446,239,264,267,342,410,245,276,431,519,240
Gd_00320-bb,Germany,Mecklenburg Western Pomerania,Eldena,17.03.2015,Gd00320,20150317_B_ELD_74,Mmyo,bat,1,2015_spring_bat,Winter14/15,252,196,264,255,142,NA,208,224,411,446,242,264,267,342,404,245,276,431,519,240
Gd_00324-ab,Germany,Mecklenburg Western Pomerania,Eldena,30.03.2015,Gd00324,20150330_B_ELD_6,Mmyo,bat,2,2015_spring_bat,Winter14/15,211,186,264,261,142,NA,208,233,396,446,239,264,267,347,398,245,271,461,547,208
Gd_00324-aa,Germany,Mecklenburg Western Pomerania,Eldena,30.03.2015,Gd00324,20150330_B_ELD_6,Mmyo,bat,2,2015_spring_bat,Winter14/15,201,186,264,261,142,NA,208,224,411,409,239,264,267,347,410,245,276,431,547,208
Gd_00326-bd,Germany,Mecklenburg Western Pomerania,Eldena,30.03.2015,Gd00326,20150330_B_ELD_8,Mmyo,bat,1,2015_spring_bat,Winter14/15,252,196,264,255,142,NA,208,224,411,446,242,264,267,342,404,245,276,431,519,240
Gd_00326-ca,Germany,Mecklenburg Western Pomerania,Eldena,30.03.2015,Gd00326,20150330_B_ELD_8,Mmyo,bat,2,2015_spring_bat,Winter14/15,221,196,264,255,148,NA,208,224,411,421,239,264,267,342,362,245,271,441,547,208
Gd_00332-aa,Germany,Mecklenburg Western Pomerania,Eldena,30.03.2015,Gd00332,20150330_B_ELD_21,Mmyo,bat,2,2015_spring_bat,Winter14/15,226,196,264,255,148,NA,208,224,411,421,239,264,267,342,368,245,271,441,547,208
Gd_00340-bb,Germany,Mecklenburg Western Pomerania,Eldena,30.03.2015,Gd00340,20150330_B_ELD_29,Mmyo,bat,2,2015_spring_bat,Winter14/15,226,196,264,255,148,NA,208,224,411,421,239,264,267,342,368,245,271,441,547,208
Gd_00342-bb,Germany,Mecklenburg Western Pomerania,Eldena,30.03.2015,Gd00342,20150330_B_ELD_31,Mmyo,bat,2,2015_spring_bat,Winter14/15,211,186,264,261,142,NA,208,233,396,452,239,264,267,347,398,245,271,461,547,208
Gd_00343-aa,Germany,Mecklenburg Western Pomerania,Eldena,30.03.2015,Gd00343,20150330_B_ELD_32,Mmyo,bat,1,2015_spring_bat,Winter14/15,252,196,264,255,142,NA,208,224,411,446,242,264,267,342,410,245,276,431,519,240
Gd_00343-ba,Germany,Mecklenburg Western Pomerania,Eldena,30.03.2015,Gd00343,20150330_B_ELD_32,Mmyo,bat,1,2015_spring_bat,Winter14/15,252,196,264,255,142,NA,208,224,411,446,242,264,267,342,410,245,276,431,519,240
Gd_00343-ab,Germany,Mecklenburg Western Pomerania,Eldena,30.03.2015,Gd00343,20150330_B_ELD_32,Mmyo,bat,2,2015_spring_bat,Winter14/15,211,186,264,261,142,NA,208,233,396,446,239,264,267,347,398,245,271,461,547,208
Gd_00346-ba,Germany,Mecklenburg Western Pomerania,Eldena,30.03.2015,Gd00346,20150330_B_ELD_35,Mmyo,bat,1,2015_spring_bat,Winter14/15,252,196,264,255,142,NA,208,224,411,446,242,264,267,342,404,245,276,431,519,240
Gd_00350-bb,Germany,Mecklenburg Western Pomerania,Eldena,30.03.2015,Gd00350,20150330_B_ELD_68,Mmyo,bat,1,2015_spring_bat,Winter14/15,216,192,264,249,142,NA,208,224,411,464,242,264,267,342,398,245,271,431,519,240
Gd_00352-bb,Germany,Mecklenburg Western Pomerania,Eldena,30.03.2015,Gd00352,20150330_B_ELD_70,Mmyo,bat,1,2015_spring_bat,Winter14/15,252,196,264,255,142,NA,208,224,411,446,242,264,267,342,404,245,276,431,519,240
Gd_00353-aa,Germany,Mecklenburg Western Pomerania,Eldena,30.03.2015,Gd00353,20150330_B_ELD_71,Mmyo,bat,1,2015_spring_bat,Winter14/15,252,196,264,255,142,NA,208,224,411,446,242,264,267,342,404,245,276,431,519,240
Gd_00353-ab,Germany,Mecklenburg Western Pomerania,Eldena,30.03.2015,Gd00353,20150330_B_ELD_71,Mmyo,bat,1,2015_spring_bat,Winter14/15,252,196,264,255,142,NA,208,224,411,446,242,264,267,342,404,245,276,431,519,240
Gd_00355-bc,Germany,Mecklenburg Western Pomerania,Eldena,30.03.2015,Gd00355,20150330_B_ELD_83,Mmyo,bat,2,2015_spring_bat,Winter14/15,211,186,264,261,142,NA,208,233,396,446,239,264,267,347,386,245,271,461,547,208
Gd_00356-aa,Germany,Mecklenburg Western Pomerania,Eldena,30.03.2015,Gd00356,20150330_B_ELD_84,Mmyo,bat,2,2015_spring_bat,Winter14/15,201,186,264,261,142,NA,208,224,411,409,239,264,267,347,404,245,276,431,547,208
Gd_00361-ac,Germany,Mecklenburg Western Pomerania,Eldena,30.03.2015,Gd00361,20150330_B_ELD_115,Mmyo,bat,1,2015_spring_bat,Winter14/15,252,196,264,255,142,NA,208,224,411,446,242,264,267,342,404,245,276,431,519,240
Gd_00362-ba,Germany,Mecklenburg Western Pomerania,Eldena,30.03.2015,Gd00362,20150330_B_ELD_116,Mmyo,bat,2,2015_spring_bat,Winter14/15,211,186,264,261,142,NA,208,233,396,446,239,264,267,347,398,245,271,461,547,208
Gd_00364-ba,Germany,Mecklenburg Western Pomerania,Eldena,30.03.2015,Gd00364,20150330_B_ELD_118,Mmyo,bat,2,2015_spring_bat,Winter14/15,211,186,264,261,142,NA,208,233,396,446,239,264,267,347,398,245,271,461,NA,208
Gd_00366-ac,Germany,Mecklenburg Western Pomerania,Eldena,13.04.2015,Gd00366,20150413_B_ELD_6,Mmyo,bat,1,2015_spring_bat,Winter14/15,221,186,264,249,142,NA,208,224,411,446,239,264,267,342,410,245,276,431,519,240
Gd_00367-ab,Germany,Mecklenburg Western Pomerania,Eldena,13.04.2015,Gd00367,20150413_B_ELD_7,Mmyo,bat,1,2015_spring_bat,Winter14/15,221,186,264,249,142,NA,208,224,411,446,239,264,267,342,410,245,276,431,519,240
Gd_00367-aa,Germany,Mecklenburg Western Pomerania,Eldena,13.04.2015,Gd00367,20150413_B_ELD_7,Mmyo,bat,1,2015_spring_bat,Winter14/15,221,186,264,249,142,NA,208,224,411,446,239,264,267,342,410,245,276,431,519,240
Gd_00370-ab,Germany,Mecklenburg Western Pomerania,Eldena,13.04.2015,Gd00370,20150413_B_ELD_10,Mmyo,bat,2,2015_spring_bat,Winter14/15,211,186,264,261,142,NA,208,233,396,446,239,264,267,347,386,245,271,461,NA,208
Gd_00373-ad,Germany,Mecklenburg Western Pomerania,Eldena,02.03.2015,Gd00373,20150302_B_ELD_4,Mmyo,bat,1,2015_spring_bat,Winter14/15,262,186,264,249,142,NA,214,224,411,421,239,264,292,335,398,245,276,441,519,240
Gd_00374-ba,Germany,Mecklenburg Western Pomerania,Eldena,02.03.2015,Gd00374,20150302_B_ELD_6,Mmyo,bat,1,2015_spring_bat,Winter14/15,262,186,264,249,142,NA,214,224,411,421,233,264,292,335,398,245,276,441,519,240
Gd_00377-ca,Germany,Mecklenburg Western Pomerania,Eldena,02.03.2015,Gd00377,20150302_B_ELD_28,Mmyo,bat,2,2015_spring_bat,Winter14/15,257,186,264,249,142,NA,208,208,426,421,239,246,267,335,410,245,276,441,547,208
Gd_00377-cb,Germany,Mecklenburg Western Pomerania,Eldena,02.03.2015,Gd00377,20150302_B_ELD_28,Mmyo,bat,2,2015_spring_bat,Winter14/15,257,186,264,249,142,NA,208,208,426,421,239,246,267,335,410,245,276,441,NA,208
Gd_00380-cf,Germany,Mecklenburg Western Pomerania,Eldena,02.03.2015,Gd00380,20150302_B_ELD_43,Mmyo,bat,2,2015_spring_bat,Winter14/15,211,186,264,261,142,NA,208,233,396,446,239,264,267,347,398,245,271,461,547,208
Gd_00384-aa,Germany,Mecklenburg Western Pomerania,Eldena,02.03.2015,Gd00384,20150302_B_ELD_48,Mmyo,bat,1,2015_spring_bat,Winter14/15,252,196,264,255,142,NA,208,224,411,446,242,264,267,342,410,245,276,431,519,240
Gd_00385-ac,Germany,Mecklenburg Western Pomerania,Eldena,02.03.2015,Gd00385,20150302_B_ELD_49,Mmyo,bat,2,2015_spring_bat,Winter14/15,257,196,264,255,142,NA,208,224,411,421,239,264,267,342,362,245,271,441,547,208
Gd_00386-aa,Germany,Mecklenburg Western Pomerania,Eldena,02.03.2015,Gd00386,20150302_B_ELD_50,Mmyo,bat,1,2015_spring_bat,Winter14/15,257,196,264,255,142,NA,208,224,411,458,239,264,267,335,410,245,276,431,519,240
Gd_00389-ab,Germany,Mecklenburg Western Pomerania,Eldena,17.03.2015,Gd00389,20150317_B_ELD_13,Mmyo,bat,2,2015_spring_bat,Winter14/15,216,180,264,249,142,NA,208,224,426,403,239,264,267,342,410,245,271,431,547,208
Gd_00392-bb,Germany,Mecklenburg Western Pomerania,Eldena,17.03.2015,Gd00392,20150317_B_ELD_16,Mmyo,bat,1,2015_spring_bat,Winter14/15,262,186,264,249,142,NA,214,224,411,421,239,264,292,335,398,245,276,441,519,240
Gd_00394-bc,Germany,Mecklenburg Western Pomerania,Eldena,17.03.2015,Gd00394,20150317_B_ELD_18,Mmyo,bat,2,2015_spring_bat,Winter14/15,211,186,264,261,142,NA,208,233,396,446,239,264,267,347,398,245,271,461,547,208
Gd_00395-ba,Germany,Mecklenburg Western Pomerania,Eldena,17.03.2015,Gd00395,20150317_B_ELD_19,Mmyo,bat,2,2015_spring_bat,Winter14/15,211,186,264,261,142,NA,208,233,396,446,239,264,267,347,398,245,271,461,547,208
Gd_00397-ab,Germany,Mecklenburg Western Pomerania,Eldena,17.03.2015,Gd00397,20150317_B_ELD_82,Mmyo,bat,1,2015_spring_bat,Winter14/15,262,186,264,249,142,NA,214,224,411,421,239,264,292,335,398,245,276,441,519,240
Gd_00397-ac,Germany,Mecklenburg Western Pomerania,Eldena,17.03.2015,Gd00397,20150317_B_ELD_82,Mmyo,bat,1,2015_spring_bat,Winter14/15,262,186,264,249,142,NA,214,224,411,421,239,264,292,335,398,245,276,441,519,240
Gd_00400-bc,Germany,Mecklenburg Western Pomerania,Eldena,30.03.2015,Gd00400,20150330_B_ELD_10,Mmyo,bat,1,2015_spring_bat,Winter14/15,211,180,264,249,142,NA,208,233,426,390,239,264,267,342,392,245,271,431,519,240
Gd_00400-bb,Germany,Mecklenburg Western Pomerania,Eldena,30.03.2015,Gd00400,20150330_B_ELD_10,Mmyo,bat,1,2015_spring_bat,Winter14/15,211,180,264,249,142,NA,208,233,426,390,239,264,267,342,392,245,271,431,519,240
Gd_00403-ab,Germany,Mecklenburg Western Pomerania,Eldena,30.03.2015,Gd00403,20150330_B_ELD_13,Mmyo,bat,2,2015_spring_bat,Winter14/15,201,186,264,261,142,NA,208,224,411,409,239,264,267,347,404,245,276,431,547,208
Gd_00405-ac,Germany,Mecklenburg Western Pomerania,Eldena,30.03.2015,Gd00405,20150330_B_ELD_41,Mmyo,bat,2,2015_spring_bat,Winter14/15,216,196,264,261,142,NA,208,233,396,397,239,264,267,347,392,245,271,461,547,208
Gd_00406-aa,Germany,Mecklenburg Western Pomerania,Eldena,30.03.2015,Gd00406,20150330_B_ELD_42,Mmyo,bat,2,2015_spring_bat,Winter14/15,211,186,264,261,142,NA,208,239,396,446,239,264,267,347,398,245,271,461,547,208
Gd_00408-cc,Germany,Mecklenburg Western Pomerania,Eldena,30.03.2015,Gd00408,20150330_B_ELD_55,Mmyo,bat,2,2015_spring_bat,Winter14/15,226,186,264,249,142,NA,208,224,411,446,239,264,267,342,404,245,271,431,547,208
Gd_00408-cb,Germany,Mecklenburg Western Pomerania,Eldena,30.03.2015,Gd00408,20150330_B_ELD_55,Mmyo,bat,2,2015_spring_bat,Winter14/15,226,186,264,249,142,NA,208,224,411,446,239,264,267,342,404,245,271,431,547,208
Gd_00409-aa,Germany,Mecklenburg Western Pomerania,Eldena,30.03.2015,Gd00409,20150330_B_ELD_56,Mmyo,bat,1,2015_spring_bat,Winter14/15,252,196,264,255,142,NA,208,224,411,446,242,264,267,342,404,245,276,431,519,240
Gd_00409-ac,Germany,Mecklenburg Western Pomerania,Eldena,30.03.2015,Gd00409,20150330_B_ELD_56,Mmyo,bat,1,2015_spring_bat,Winter14/15,221,186,264,249,142,NA,208,224,411,446,239,264,267,342,410,245,276,431,519,240
Gd_00409-ab,Germany,Mecklenburg Western Pomerania,Eldena,30.03.2015,Gd00409,20150330_B_ELD_56,Mmyo,bat,1,2015_spring_bat,Winter14/15,221,186,264,249,142,NA,208,224,411,446,239,264,267,342,410,245,276,431,519,240
Gd_00411-bc,Germany,Mecklenburg Western Pomerania,Eldena,30.03.2015,Gd00411,20150330_B_ELD_58,Mmyo,bat,2,2015_spring_bat,Winter14/15,211,186,264,261,142,NA,208,233,396,446,239,264,267,347,386,245,271,461,547,208
Gd_00412-ba,Germany,Mecklenburg Western Pomerania,Eldena,30.03.2015,Gd00412,20150330_B_ELD_62,Mmyo,bat,1,2015_spring_bat,Winter14/15,252,196,264,255,142,NA,208,224,411,446,242,264,267,342,404,245,276,431,519,240
Gd_00412-bb,Germany,Mecklenburg Western Pomerania,Eldena,30.03.2015,Gd00412,20150330_B_ELD_62,Mmyo,bat,1,2015_spring_bat,Winter14/15,252,196,264,255,142,NA,208,224,411,446,242,264,267,342,404,245,276,431,519,240
Gd_00418-bc,Germany,Mecklenburg Western Pomerania,Eldena,30.03.2015,Gd00418,20150330_B_ELD_103,Mmyo,bat,1,2015_spring_bat,Winter14/15,196,180,264,255,148,NA,208,224,411,476,239,264,267,347,404,245,271,431,519,240
Gd_00420-ab,Germany,Mecklenburg Western Pomerania,Eldena,30.03.2015,Gd00420,20150330_B_ELD_128,Mmyo,bat,2,2015_spring_bat,Winter14/15,226,186,264,249,142,NA,208,224,411,446,239,264,267,342,404,245,271,431,547,208
Gd_00426-bc,Germany,Mecklenburg Western Pomerania,Eldena,30.03.2015,Gd00426,20150330_B_ELD_144,Mmyo,bat,1,2015_spring_bat,Winter14/15,221,192,264,249,142,NA,208,224,411,458,239,271,267,342,398,245,271,431,519,240
Gd_00426-bb,Germany,Mecklenburg Western Pomerania,Eldena,30.03.2015,Gd00426,20150330_B_ELD_144,Mmyo,bat,1,2015_spring_bat,Winter14/15,221,192,264,249,142,NA,208,224,411,458,239,271,267,342,398,245,271,431,519,240
Gd_00429-ca,Germany,Mecklenburg Western Pomerania,Eldena,13.04.2015,Gd00429,20150413_B_ELD_13,Mmyo,bat,1,2015_spring_bat,Winter14/15,257,196,264,255,142,NA,208,224,411,446,239,264,267,342,422,245,276,431,519,240
Gd_00431-ac,Germany,Mecklenburg Western Pomerania,Eldena,13.04.2015,Gd00431,20150413_B_ELD_15,Mmyo,bat,2,2015_spring_bat,Winter14/15,211,186,264,261,142,NA,208,233,396,446,239,264,267,347,398,245,271,461,547,208
Gd_00432-ac,Germany,Mecklenburg Western Pomerania,Eldena,18.01.2016,Gd00432,20160118_B_ELD_1,Mmyo,bat,2,2016_spring_bat,Winter15/16,226,186,NA,249,142,360,208,224,411,446,239,264,267,342,404,245,271,431,547,208
Gd_00432-ad,Germany,Mecklenburg Western Pomerania,Eldena,18.01.2016,Gd00432,20160118_B_ELD_1,Mmyo,bat,2,2016_spring_bat,Winter15/16,226,186,NA,249,142,360,208,224,411,446,239,264,267,342,404,245,271,431,547,208
Gd_00788-ac,Germany,Mecklenburg Western Pomerania,Eldena,29.02.2016,Gd00788,20160229_B_ELD_1,Mnat,bat,2,2016_spring_bat,Winter15/16,211,186,264,261,142,NA,208,233,396,446,239,264,267,347,398,245,271,461,547,208
Gd_00797-ac,Germany,Mecklenburg Western Pomerania,Eldena,30.01.2015,Gd00797,20150130_B_ELD_11,Mmyo,bat,2,2015_spring_bat,Winter14/15,211,186,264,261,142,NA,208,233,396,446,239,264,267,347,386,245,271,461,547,208
Gd_00802-aaaa,Germany,Mecklenburg Western Pomerania,Eldena,16.02.2015,Gd00802,20150216_B_ELD_10,Mmyo,bat,2,2015_spring_bat,Winter14/15,221,196,264,255,148,NA,208,224,411,421,239,264,267,342,362,239,271,441,547,208
Gd_00827-aa,Germany,Mecklenburg Western Pomerania,Eldena,01.02.2016,Gd00827,20160201_B_ELD_13,Mmyo,bat,2,2016_spring_bat,Winter15/16,221,186,264,249,142,366,208,224,411,446,239,271,267,NA,398,245,281,431,547,208
Gd_00829-aa,Germany,Mecklenburg Western Pomerania,Eldena,01.02.2016,Gd00829,20160201_B_ELD_3,Mmyo,bat,2,2016_spring_bat,Winter15/16,211,186,264,261,142,366,208,NA,396,446,235,264,267,347,386,245,271,461,547,208
Gd_00832-ae,Germany,Mecklenburg Western Pomerania,Eldena,01.02.2016,Gd00832,20160201_B_ELD_7,Mmyo,bat,1,2016_spring_bat,Winter15/16,221,192,264,249,142,NA,208,224,411,458,239,271,267,342,398,245,271,431,519,240
Gd_00834-aa,Germany,Mecklenburg Western Pomerania,Eldena,01.02.2016,Gd00834,20160201_B_ELD_9,Mmyo,bat,1,2016_spring_bat,Winter15/16,211,186,264,249,142,372,208,224,396,440,239,235,267,NA,398,245,271,431,519,240
